"ANNEE","C_REGION","L_REGION","C_DEPT","N_DEPT","C_TYP_REG_DECHET","L_TYP_REG_DECHET","C_TYP_REG_SERVICE","L_TYP_REG_SERVICE","TONNAGE_DECH"
2017,75,"Nouvelle-Aquitaine","86","Vienne","02E","Déblais et gravats","02F","Stockage pour inertes",17862.33
2017,75,"Nouvelle-Aquitaine","86","Vienne","02E","Déblais et gravats","02Z","Non précisé",4.98
2017,75,"Nouvelle-Aquitaine","86","Vienne","02F","DEEE","02A","Valorisation matière",3390.49436
2017,75,"Nouvelle-Aquitaine","86","Vienne","02Z","Autres déchets","02A","Valorisation matière",20.94759
2017,75,"Nouvelle-Aquitaine","86","Vienne","02Z","Autres déchets","02B","Incinération avec récupération d'énergie",1.5
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02A","Déchets dangereux","02A","Valorisation matière",523.62408
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",565.0923
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02B","Matériaux recyclables","02A","Valorisation matière",8993.15685
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",7.98442
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02B","Matériaux recyclables","02E","Valorisation organique",2837.17
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02C","Déchets verts","02E","Valorisation organique",31177.3298
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02D","Encombrants","02A","Valorisation matière",10724.16007
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02D","Encombrants","02D","Stockage",10474.92229
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02E","Déblais et gravats","02A","Valorisation matière",2105.78
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02E","Déblais et gravats","02D","Stockage",1111.6
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02E","Déblais et gravats","02F","Stockage pour inertes",10799.50268
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02F","DEEE","02A","Valorisation matière",2900.77944
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02Z","Autres déchets","02A","Valorisation matière",6.385
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02Z","Autres déchets","02B","Incinération avec récupération d'énergie",1.98
2017,75,"Nouvelle-Aquitaine","87","Haute-Vienne","02Z","Autres déchets","02E","Valorisation organique",12.39409
2017,76,"Occitanie","09","Ariège","02A","Déchets dangereux","02A","Valorisation matière",297.43646
2017,76,"Occitanie","09","Ariège","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",0.24448
2017,76,"Occitanie","09","Ariège","02A","Déchets dangereux","02Z","Non précisé",0.40912
2017,76,"Occitanie","09","Ariège","02B","Matériaux recyclables","02A","Valorisation matière",3396.85341
2017,76,"Occitanie","09","Ariège","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",3511.83603
2017,76,"Occitanie","09","Ariège","02C","Déchets verts","02A","Valorisation matière",426
2017,76,"Occitanie","09","Ariège","02C","Déchets verts","02E","Valorisation organique",12187.96458
2017,76,"Occitanie","09","Ariège","02D","Encombrants","02A","Valorisation matière",2749.1358
2017,76,"Occitanie","09","Ariège","02D","Encombrants","02D","Stockage",7673.36623
2017,76,"Occitanie","09","Ariège","02E","Déblais et gravats","02A","Valorisation matière",5596.72586
2017,76,"Occitanie","09","Ariège","02E","Déblais et gravats","02F","Stockage pour inertes",3590.59236
2017,76,"Occitanie","09","Ariège","02F","DEEE","02A","Valorisation matière",1492.18119
2017,76,"Occitanie","09","Ariège","02Z","Autres déchets","02A","Valorisation matière",2
2017,76,"Occitanie","09","Ariège","02Z","Autres déchets","02D","Stockage",3404
2017,76,"Occitanie","09","Ariège","02Z","Autres déchets","02E","Valorisation organique",2.39487
2017,76,"Occitanie","11","Aude","02A","Déchets dangereux","02A","Valorisation matière",240.14217
2017,76,"Occitanie","11","Aude","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",0.30903
2017,76,"Occitanie","11","Aude","02A","Déchets dangereux","02D","Stockage",0.00365
2017,76,"Occitanie","11","Aude","02B","Matériaux recyclables","02A","Valorisation matière",13512.18249
2017,76,"Occitanie","11","Aude","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",4.67656
2017,76,"Occitanie","11","Aude","02B","Matériaux recyclables","02E","Valorisation organique",3950.179
2017,76,"Occitanie","11","Aude","02C","Déchets verts","02E","Valorisation organique",24814.68553
2017,76,"Occitanie","11","Aude","02D","Encombrants","02A","Valorisation matière",2277.28531
2017,76,"Occitanie","11","Aude","02D","Encombrants","02D","Stockage",24682.19676
2017,76,"Occitanie","11","Aude","02E","Déblais et gravats","02A","Valorisation matière",24735.33652
2017,76,"Occitanie","11","Aude","02E","Déblais et gravats","02D","Stockage",100
2017,76,"Occitanie","11","Aude","02E","Déblais et gravats","02F","Stockage pour inertes",18.25525
2017,76,"Occitanie","11","Aude","02F","DEEE","02A","Valorisation matière",2840.66224
2017,76,"Occitanie","11","Aude","02Z","Autres déchets","02A","Valorisation matière",5.56745
2017,76,"Occitanie","12","Aveyron","02A","Déchets dangereux","02A","Valorisation matière",425.60789
2017,76,"Occitanie","12","Aveyron","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",9.23068
2017,76,"Occitanie","12","Aveyron","02A","Déchets dangereux","02Z","Non précisé",83.43623
2017,76,"Occitanie","12","Aveyron","02B","Matériaux recyclables","02A","Valorisation matière",12989.00023
2017,76,"Occitanie","12","Aveyron","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",22.64782
2017,76,"Occitanie","12","Aveyron","02B","Matériaux recyclables","02E","Valorisation organique",314.28926
2017,76,"Occitanie","12","Aveyron","02B","Matériaux recyclables","02Z","Non précisé",0.41
2017,76,"Occitanie","12","Aveyron","02C","Déchets verts","02A","Valorisation matière",2207.72
2017,76,"Occitanie","12","Aveyron","02C","Déchets verts","02E","Valorisation organique",12382.69207
2017,76,"Occitanie","12","Aveyron","02D","Encombrants","02A","Valorisation matière",10982.50833
2017,76,"Occitanie","12","Aveyron","02D","Encombrants","02D","Stockage",6324.81883
2017,76,"Occitanie","12","Aveyron","02E","Déblais et gravats","02A","Valorisation matière",2087.9892
2017,76,"Occitanie","12","Aveyron","02E","Déblais et gravats","02F","Stockage pour inertes",6787.68182
2017,76,"Occitanie","12","Aveyron","02F","DEEE","02A","Valorisation matière",2827.39277
2017,76,"Occitanie","12","Aveyron","02Z","Autres déchets","02A","Valorisation matière",19.26295
2017,76,"Occitanie","12","Aveyron","02Z","Autres déchets","02D","Stockage",133.67
2017,76,"Occitanie","30","Gard","02A","Déchets dangereux","02A","Valorisation matière",728.44141
2017,76,"Occitanie","30","Gard","02A","Déchets dangereux","02C","Incinération sans récupération d'énergie",238.962
2017,76,"Occitanie","30","Gard","02B","Matériaux recyclables","02A","Valorisation matière",37013.32214
2017,76,"Occitanie","30","Gard","02B","Matériaux recyclables","02D","Stockage",16
2017,76,"Occitanie","30","Gard","02B","Matériaux recyclables","02E","Valorisation organique",562.7
2017,76,"Occitanie","30","Gard","02C","Déchets verts","02A","Valorisation matière",1713.21206
2017,76,"Occitanie","30","Gard","02C","Déchets verts","02E","Valorisation organique",63987.51604
2017,76,"Occitanie","30","Gard","02D","Encombrants","02A","Valorisation matière",5886.52166
2017,76,"Occitanie","30","Gard","02D","Encombrants","02B","Incinération avec récupération d'énergie",17076.13258
2017,76,"Occitanie","30","Gard","02D","Encombrants","02D","Stockage",21405.78295
2017,76,"Occitanie","30","Gard","02E","Déblais et gravats","02A","Valorisation matière",53508.25333
2017,76,"Occitanie","30","Gard","02E","Déblais et gravats","02D","Stockage",2754.01996
2017,76,"Occitanie","30","Gard","02E","Déblais et gravats","02F","Stockage pour inertes",28041.03816
2017,76,"Occitanie","30","Gard","02F","DEEE","02A","Valorisation matière",4455.03844
2017,76,"Occitanie","30","Gard","02Z","Autres déchets","02A","Valorisation matière",22.24481
2017,76,"Occitanie","30","Gard","02Z","Autres déchets","02D","Stockage",128.72
2017,76,"Occitanie","31","Haute-Garonne","02A","Déchets dangereux","02A","Valorisation matière",1224.59441
2017,76,"Occitanie","31","Haute-Garonne","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",35.35256
2017,76,"Occitanie","31","Haute-Garonne","02A","Déchets dangereux","02D","Stockage",0.38865
2017,76,"Occitanie","31","Haute-Garonne","02A","Déchets dangereux","02Z","Non précisé",0.00088
2017,76,"Occitanie","31","Haute-Garonne","02B","Matériaux recyclables","02A","Valorisation matière",18814.74292
2017,76,"Occitanie","31","Haute-Garonne","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",206.15267
2017,76,"Occitanie","31","Haute-Garonne","02B","Matériaux recyclables","02E","Valorisation organique",10893.641
2017,76,"Occitanie","31","Haute-Garonne","02C","Déchets verts","02A","Valorisation matière",3050.3
2017,76,"Occitanie","31","Haute-Garonne","02C","Déchets verts","02E","Valorisation organique",60339.9568
2017,76,"Occitanie","31","Haute-Garonne","02D","Encombrants","02A","Valorisation matière",24445.39358
2017,76,"Occitanie","31","Haute-Garonne","02D","Encombrants","02B","Incinération avec récupération d'énergie",8381.52
2017,76,"Occitanie","31","Haute-Garonne","02D","Encombrants","02D","Stockage",16049.06928
2017,76,"Occitanie","31","Haute-Garonne","02E","Déblais et gravats","02A","Valorisation matière",20830.30182
2017,76,"Occitanie","31","Haute-Garonne","02E","Déblais et gravats","02D","Stockage",1266.52904
2017,76,"Occitanie","31","Haute-Garonne","02E","Déblais et gravats","02F","Stockage pour inertes",35450.22387
2017,76,"Occitanie","31","Haute-Garonne","02F","DEEE","02A","Valorisation matière",4769.27807
2017,76,"Occitanie","31","Haute-Garonne","02Z","Autres déchets","02A","Valorisation matière",23.66301
2017,76,"Occitanie","31","Haute-Garonne","02Z","Autres déchets","02D","Stockage",628.5
2017,76,"Occitanie","31","Haute-Garonne","02Z","Autres déchets","02E","Valorisation organique",0.00513
2017,76,"Occitanie","32","Gers","02A","Déchets dangereux","02A","Valorisation matière",278.39667
2017,76,"Occitanie","32","Gers","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",2.98814
2017,76,"Occitanie","32","Gers","02B","Matériaux recyclables","02A","Valorisation matière",7321.69009
2017,76,"Occitanie","32","Gers","02C","Déchets verts","02E","Valorisation organique",10912.37524
2017,76,"Occitanie","32","Gers","02D","Encombrants","02A","Valorisation matière",1605.17921
2017,76,"Occitanie","32","Gers","02D","Encombrants","02D","Stockage",9218.3792
2017,76,"Occitanie","32","Gers","02E","Déblais et gravats","02A","Valorisation matière",3032.09704
2017,76,"Occitanie","32","Gers","02E","Déblais et gravats","02F","Stockage pour inertes",7933.73427
2017,76,"Occitanie","32","Gers","02F","DEEE","02A","Valorisation matière",1803.15836
2017,76,"Occitanie","32","Gers","02Z","Autres déchets","02A","Valorisation matière",17.61916
2017,76,"Occitanie","34","Hérault","02A","Déchets dangereux","02A","Valorisation matière",1321.5458
2017,76,"Occitanie","34","Hérault","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",19.07722
2017,76,"Occitanie","34","Hérault","02A","Déchets dangereux","02C","Incinération sans récupération d'énergie",1.931
2017,76,"Occitanie","34","Hérault","02A","Déchets dangereux","02D","Stockage",0.22517
2017,76,"Occitanie","34","Hérault","02B","Matériaux recyclables","02A","Valorisation matière",48943.16726
2017,76,"Occitanie","34","Hérault","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",2339.71802
2017,76,"Occitanie","34","Hérault","02B","Matériaux recyclables","02E","Valorisation organique",2244
2017,76,"Occitanie","34","Hérault","02C","Déchets verts","02A","Valorisation matière",1162.55
2017,76,"Occitanie","34","Hérault","02C","Déchets verts","02E","Valorisation organique",78122.38073
2017,76,"Occitanie","34","Hérault","02D","Encombrants","02A","Valorisation matière",9669.00609
2017,76,"Occitanie","34","Hérault","02D","Encombrants","02B","Incinération avec récupération d'énergie",15139.82341
2017,76,"Occitanie","34","Hérault","02D","Encombrants","02D","Stockage",61187.61696
2017,76,"Occitanie","34","Hérault","02E","Déblais et gravats","02A","Valorisation matière",56474.84573
2017,76,"Occitanie","34","Hérault","02E","Déblais et gravats","02D","Stockage",5609.67755
2017,76,"Occitanie","34","Hérault","02E","Déblais et gravats","02F","Stockage pour inertes",27587.56815
2017,76,"Occitanie","34","Hérault","02F","DEEE","02A","Valorisation matière",5337.43893
2017,76,"Occitanie","34","Hérault","02Z","Autres déchets","02A","Valorisation matière",17.43835
2017,76,"Occitanie","46","Lot","02A","Déchets dangereux","02A","Valorisation matière",380.86499
2017,76,"Occitanie","46","Lot","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",2.05087
2017,76,"Occitanie","46","Lot","02A","Déchets dangereux","02Z","Non précisé",0.17977
2017,76,"Occitanie","46","Lot","02B","Matériaux recyclables","02A","Valorisation matière",3796.80974
2017,76,"Occitanie","46","Lot","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",662.21217
2017,76,"Occitanie","46","Lot","02B","Matériaux recyclables","02E","Valorisation organique",3261.81075
2017,76,"Occitanie","46","Lot","02C","Déchets verts","02E","Valorisation organique",13754.68818
2017,76,"Occitanie","46","Lot","02D","Encombrants","02A","Valorisation matière",1576.759
2017,76,"Occitanie","46","Lot","02D","Encombrants","02D","Stockage",12176.96116
2017,76,"Occitanie","46","Lot","02D","Encombrants","02Z","Non précisé",40.85391
2017,76,"Occitanie","46","Lot","02E","Déblais et gravats","02A","Valorisation matière",58.89388
2017,76,"Occitanie","46","Lot","02E","Déblais et gravats","02F","Stockage pour inertes",14191.76626
2017,76,"Occitanie","46","Lot","02F","DEEE","02A","Valorisation matière",2061.13824
2017,76,"Occitanie","46","Lot","02Z","Autres déchets","02A","Valorisation matière",15.02976
2017,76,"Occitanie","48","Lozère","02A","Déchets dangereux","02A","Valorisation matière",232.69474
2017,76,"Occitanie","48","Lozère","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",0.00045
2017,76,"Occitanie","48","Lozère","02B","Matériaux recyclables","02A","Valorisation matière",3195.46917
2017,76,"Occitanie","48","Lozère","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",1752.98675
2017,76,"Occitanie","48","Lozère","02C","Déchets verts","02B","Incinération avec récupération d'énergie",1237.38193
2017,76,"Occitanie","48","Lozère","02C","Déchets verts","02E","Valorisation organique",533.28402
2017,76,"Occitanie","48","Lozère","02D","Encombrants","02A","Valorisation matière",5249.44394
2017,76,"Occitanie","48","Lozère","02D","Encombrants","02D","Stockage",9.93537
2017,76,"Occitanie","48","Lozère","02E","Déblais et gravats","02A","Valorisation matière",685
2017,76,"Occitanie","48","Lozère","02E","Déblais et gravats","02F","Stockage pour inertes",5.12397
2017,76,"Occitanie","48","Lozère","02F","DEEE","02A","Valorisation matière",748.3846
2017,76,"Occitanie","48","Lozère","02Z","Autres déchets","02A","Valorisation matière",12.70808
2017,76,"Occitanie","65","Hautes-Pyrénées","02A","Déchets dangereux","02A","Valorisation matière",287.92772
2017,76,"Occitanie","65","Hautes-Pyrénées","02A","Déchets dangereux","02B","Incinération avec récupération d'énergie",3.53455
2017,76,"Occitanie","65","Hautes-Pyrénées","02A","Déchets dangereux","02Z","Non précisé",27.69632
2017,76,"Occitanie","65","Hautes-Pyrénées","02B","Matériaux recyclables","02A","Valorisation matière",7870.02227
2017,76,"Occitanie","65","Hautes-Pyrénées","02B","Matériaux recyclables","02B","Incinération avec récupération d'énergie",1049.95948
2017,76,"Occitanie","65","Hautes-Pyrénées","02C","Déchets verts","02E","Valorisation organique",19678.18578
2017,76,"Occitanie","65","Hautes-Pyrénées","02D","Encombrants","02A","Valorisation matière",522.58455
2017,76,"Occitanie","65","Hautes-Pyrénées","02D","Encombrants","02D","Stockage",12755.54681
2017,76,"Occitanie","65","Hautes-Pyrénées","02E","Déblais et gravats","02A","Valorisation matière",1556.72095
2017,76,"Occitanie","65","Hautes-Pyrénées","02E","Déblais et gravats","02D","Stockage",136.19523
2017,76,"Occitanie","65","Hautes-Pyrénées","02E","Déblais et gravats","02F","Stockage pour inertes",11031.28223
2017,76,"Occitanie","65","Hautes-Pyrénées","02F","DEEE","02A","Valorisation matière",991.05319
2017,76,"Occitanie","65","Hautes-Pyrénées","02Z","Autres déchets","02A","Valorisation matière",18.0074
2017,76,"Occitanie","65","Hautes-Pyrénées","02Z","Autres déchets","02B","Incinération avec récupération d'énergie",5.59
